pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
1,8,5,12,6,CyclicSolver,3.80859375,13.671875,51.94738766284538,118,33.366124029271305,13.006382614839822,133120
1,9,5,12,6,CyclicSolver,0,99.70703125,0.32477678548230227,123,11.32626449689269,16.165176135022193,139264
1,0,5,12,6,HeaSolver,0,0.1953125,463.4511709480977,201,191.1367205120623,14.970807412173599,226304
1,1,5,12,6,HeaSolver,0,0.5859375,210.87615392761256,201,188.83116988139227,15.209729904308915,226304
1,2,5,12,6,HeaSolver,0,0.390625,187.5651040103624,201,189.9070350942202,16.22749207681045,226304
1,3,5,12,6,HeaSolver,0,0.09765625,92.9565429300181,201,194.34622332127765,10.869697105605155,226304
1,4,5,12,6,HeaSolver,0.1953125,0.5859375,154.67311187605125,201,189.70708170998842,16.567332966718823,226304
1,5,5,12,6,HeaSolver,0.09765625,0.78125,95.0129075673857,201,195.196096023079,12.903100121300668,226304
1,6,5,12,6,HeaSolver,0.09765625,0.1953125,154.28235666797843,201,192.20826512854546,12.54987868713215,226304
1,7,5,12,6,HeaSolver,0,0.5859375,145.04931631559418,201,190.38492402853444,14.383633599150926,226304
1,8,5,12,6,HeaSolver,0.09765625,0.78125,136.40649405537093,201,191.32699665939435,15.89460804592818,226304
1,9,5,12,6,HeaSolver,0.09765625,0.1953125,165.49330345321906,201,191.4743523900397,14.907775859348476,226304
1,0,1,12,6,ChocoSolver,100.0,100.0,0.0,23,0.3165340106934309,0.3917719144374132,26624
1,1,1,12,6,ChocoSolver,0.09765625,100.0,0.27317116452438983,28,0.33157432405278087,0.4431610628962517,31744
1,2,1,12,6,ChocoSolver,37.5,100.0,1.0233561189388698,30,0.5169453634880483,0.4645587014965713,34816
1,3,1,12,6,ChocoSolver,0,100.0,0.1666666665972222,28,0.286525203846395,0.45876488415524364,31744
1,4,1,12,6,ChocoSolver,0,100.0,0.19999999986666667,22,0.29601964820176363,0.3553032330237329,25600
1,5,1,12,6,ChocoSolver,0,100.0,0.4419582199165399,29,0.4662239500321448,0.45029681269079447,32768
1,6,1,12,6,ChocoSolver,0,100.0,0.3333333331111111,26,0.31679223850369453,0.4359199213795364,29696
1,7,1,12,6,ChocoSolver,99.8046875,100.0,0.0009765624993896484,28,0.3526975722052157,0.4398834528401494,31744
